SMILES,INCHI,INCHI_KEY,CID,VENDORS,Ambeed_link,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link
Oc1cccc(F)c1O,"InChI=1S/C6H5FO2/c7-4-2-1-3-5(8)6(4)9/h1-3,8-9H",DXOSJQLIRGXWCF-UHFFFAOYSA-N,67764.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific']",https://www.ambeed.com/products/363-52-0.html,https://www.combi-blocks.com/cgi-bin/find.cgi?OS-7647,https://www.sigmaaldrich.com/catalog/product/aldrich/344656?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/F0282/index.html,https://www.thermofisher.com/order/catalog/product/264790100
OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)c(O)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C20H22O9/c21-9-16-17(25)18(26)19(27)20(29-16)28-13-6-11(5-12(22)8-13)2-1-10-3-4-14(23)15(24)7-10/h1-8,16-27H,9H2/b2-1+/t16-,17-,18+,19-,20-/m1/s1",PERPNFLGJXUDDW-CUYWLFDKSA-N,5281712.0,['Ambeed'],https://www.ambeed.com/products/29884-49-9.html,,,,
Cc1cc(=O)oc2cc(O)c(O)cc12,"InChI=1S/C10H8O4/c1-5-2-10(13)14-9-4-8(12)7(11)3-6(5)9/h2-4,11-12H,1H3",KVOJTUXGYQVLAJ-UHFFFAOYSA-N,5319502.0,"['Combi-Blocks', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific']",,https://www.combi-blocks.com/cgi-bin/find.cgi?QC-7742,,http://www.tcichemicals.com/eshop/en/us/commodity/M0766/index.html,https://www.thermofisher.com/order/catalog/product/A11902.06
O=C(CCl)c1ccc(O)c(O)c1,"InChI=1S/C8H7ClO3/c9-4-8(12)5-1-2-6(10)7(11)3-5/h1-3,10-11H,4H2",LWTJEJCZJFZKEL-UHFFFAOYSA-N,66834.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific']",https://www.ambeed.com/products/99-40-1.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QB-4403,https://www.sigmaaldrich.com/catalog/product/aldrich/c34405?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/C0156/index.html,https://www.thermofisher.com/order/catalog/product/B23496.14
CCOC(=O)c1cc(O)c(C(=O)OCC)cc1O,"InChI=1S/C12H14O6/c1-3-17-11(15)7-5-10(14)8(6-9(7)13)12(16)18-4-2/h5-6,13-14H,3-4H2,1-2H3",UQOUOXLHXPHDHF-UHFFFAOYSA-N,79980.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/5870-38-2.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QH-8473,https://www.sigmaaldrich.com/catalog/product/aldrich/382140?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
N#Cc1ccc(O)c(O)c1,"InChI=1S/C7H5NO2/c8-4-5-1-2-6(9)7(10)3-5/h1-3,9-10H",NUWHYWYSMAPBHK-UHFFFAOYSA-N,87065.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific']",https://www.ambeed.com/products/17345-61-8.html,https://www.combi-blocks.com/cgi-bin/find.cgi?OR-2462,https://www.sigmaaldrich.com/catalog/product/aldrich/538396?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/D3352/index.html,https://www.thermofisher.com/order/catalog/product/A14783.06
Cc1cc(O)cc(C)c1O,"InChI=1S/C8H10O2/c1-5-3-7(9)4-6(2)8(5)10/h3-4,9-10H,1-2H3",SGWZVZZVXOJRAQ-UHFFFAOYSA-N,69560.0,"['Ambeed', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/654-42-2.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QF-5822,,http://www.tcichemicals.com/eshop/en/us/commodity/D2667/index.html,
CC(C)NC[C@H](O)c1ccc(O)c(O)c1,"InChI=1S/C11H17NO3/c1-7(2)12-6-11(15)8-3-4-9(13)10(14)5-8/h3-5,7,11-15H,6H2,1-2H3/t11-/m0/s1",JWZZKOKVBUJMES-NSHDSACASA-N,443372.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/sigma/i6379?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
Oc1cccc(Cl)c1O,"InChI=1S/C6H5ClO2/c7-4-2-1-3-5(8)6(4)9/h1-3,8-9H",GQKDZDYQXPOXEM-UHFFFAOYSA-N,19928.0,"['Ambeed', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/4018-65-9.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QC-8445,,http://www.tcichemicals.com/eshop/en/us/commodity/C1246/index.html,
CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)O)CCCC(C)(C)[C@@H]1CC2,"InChI=1S/C20H28O4/c1-11(2)13-10-12-6-7-14-19(3,4)8-5-9-20(14,18(23)24)15(12)17(22)16(13)21/h10-11,14,21-22H,5-9H2,1-4H3,(H,23,24)/t14-,20+/m0/s1",QRYRORQUOLYVBU-VBKZILBWSA-N,65126.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/3650-09-7.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QC-4383,https://www.sigmaaldrich.com/catalog/product/sial/05330590?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/C2488/index.html,
CCCc1ccc(O)c(O)c1,"InChI=1S/C9H12O2/c1-2-3-7-4-5-8(10)9(11)6-7/h4-6,10-11H,2-3H2,1H3",SCTPZNJTGOGSQD-UHFFFAOYSA-N,97638.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/2525-02-2.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HG-3830,,,
Oc1ccc(Br)cc1O,"InChI=1S/C6H5BrO2/c7-4-1-2-5(8)6(9)3-4/h1-3,8-9H",AQVKHRQMAUJBBP-UHFFFAOYSA-N,28487.0,"['Ambeed', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/17345-77-6.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QB-3165,,http://www.tcichemicals.com/eshop/en/us/commodity/B2173/index.html,
Cc1c(C)c(O)c(C)c(C)c1O,"InChI=1S/C10H14O2/c1-5-6(2)10(12)8(4)7(3)9(5)11/h11-12H,1-4H3",SUNVJLYYDZCIIK-UHFFFAOYSA-N,136346.0,"['Ambeed', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/527-18-4.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QF-5349,,http://www.tcichemicals.com/eshop/en/us/commodity/T0822/index.html,
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1ccc(O)c(O)c1,"InChI=1S/C28H41NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-28(32)29-23-22-25-20-21-26(30)27(31)24-25/h6-7,9-10,12-13,15-16,20-21,24,30-31H,2-5,8,11,14,17-19,22-23H2,1H3,(H,29,32)/b7-6-,10-9-,13-12-,16-15-",MVVPIAAVGAWJNQ-DOFZRALJSA-N,5282105.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/sigma/a8848?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C21H18O12/c22-9-2-1-7(3-10(9)23)13-6-12(25)15-11(24)4-8(5-14(15)32-13)31-21-18(28)16(26)17(27)19(33-21)20(29)30/h1-6,16-19,21-24,26-28H,(H,29,30)/t16-,17-,18+,19-,21+/m0/s1",VSUOKLTVXQRUSG-ZFORQUDYSA-N,5280601.0,['Ambeed'],https://www.ambeed.com/products/29741-10-4.html,,,,
COc1cc2ccc(=O)oc2c(O)c1O,"InChI=1S/C10H8O5/c1-14-6-4-5-2-3-7(11)15-10(5)9(13)8(6)12/h2-4,12-13H,1H3",HAVWRBANWNTOJX-UHFFFAOYSA-N,5273569.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/574-84-5.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-7205,https://www.sigmaaldrich.com/catalog/product/sial/18224?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=C(/C=C/c1ccc(O)c(O)c1/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,"InChI=1S/C26H22O10/c27-18-7-2-14(11-21(18)30)1-6-17-16(4-9-20(29)25(17)33)5-10-24(32)36-23(26(34)35)13-15-3-8-19(28)22(31)12-15/h1-12,23,27-31,33H,13H2,(H,34,35)/b6-1+,10-5+/t23-/m1/s1",YMGFTDKNIWPMGF-UCPJVGPRSA-N,5281793.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/96574-01-5.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-6428,https://www.sigmaaldrich.com/catalog/product/sial/97599?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=c1c2cc(O)c(O)cc2oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12,"InChI=1S/C19H18O11/c20-4-11-15(26)16(27)17(28)19(30-11)13-9(24)2-8(23)12-14(25)5-1-6(21)7(22)3-10(5)29-18(12)13/h1-3,11,15-17,19-24,26-28H,4H2/t11-,15-,16+,17-,19+/m1/s1",CDYBOKJASDEORM-HBVDJMOISA-N,5318597.0,['Ambeed'],https://www.ambeed.com/products/24699-16-9.html,,,,
Cc1cc(O)c(O)c(O)c1,"InChI=1S/C7H8O3/c1-4-2-5(8)7(10)6(9)3-4/h2-3,8-10H,1H3",NYUABOGYMWADSF-UHFFFAOYSA-N,587790.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/609-25-6.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QF-8153,https://www.sigmaaldrich.com/catalog/product/aldrich/s133051,http://www.tcichemicals.com/eshop/en/us/commodity/T0821/index.html,
CC(=O)/C=C/c1ccc(O)c(O)c1,"InChI=1S/C10H10O3/c1-7(11)2-3-8-4-5-9(12)10(13)6-8/h2-6,12-13H,1H3/b3-2+",YIFZKRGUGKLILR-NSCUHMNNSA-N,9942292.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/37079-84-8.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QG-0870,,,
O=C(NN=Cc1ccc(O)c(O)c1)c1cc2ccccc2cc1O,"InChI=1S/C18H14N2O4/c21-15-6-5-11(7-17(15)23)10-19-20-18(24)14-8-12-3-1-2-4-13(12)9-16(14)22/h1-10,21-23H,(H,20,24)",SYNDQCRDGGCQRZ-UHFFFAOYSA-N,708101.0,['TCI (Tokyo Chemical Industry)'],,,,http://www.tcichemicals.com/eshop/en/us/commodity/D5461/index.html,
C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CCC2=O,"InChI=1S/C18H22O3/c1-18-9-8-11-10-4-6-15(19)17(21)13(10)3-2-12(11)14(18)5-7-16(18)20/h4,6,11-12,14,19,21H,2-3,5,7-9H2,1H3/t11-,12-,14+,18+/m1/s1",XQZVQQZZOVBNLU-QDTBLXIISA-N,9971251.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/sigma/h6012?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=C(c1ccccc1)c1ccc(O)c(O)c1O,"InChI=1S/C13H10O4/c14-10-7-6-9(12(16)13(10)17)11(15)8-4-2-1-3-5-8/h1-7,14,16-17H",HTQNYBBTZSBWKL-UHFFFAOYSA-N,70837.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/1143-72-2.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QA-6426,https://www.sigmaaldrich.com/catalog/product/aldrich/260576?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/T0996/index.html,
CC(=O)NCCc1ccc(O)c(O)c1,"InChI=1S/C10H13NO3/c1-7(12)11-5-4-8-2-3-9(13)10(14)6-8/h2-3,6,13-14H,4-5H2,1H3,(H,11,12)",OFSAJYZMIPNPHE-UHFFFAOYSA-N,100526.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/2494-12-4.html,https://www.combi-blocks.com/cgi-bin/find.cgi?JB-6605,,,
Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,"InChI=1S/C15H10Cl2N4O6/c1-5-10(13(17)20(24)6(2)11(5)16)14-18-15(27-19-14)7-3-8(21(25)26)12(23)9(22)4-7/h3-4,22-23H,1-2H3",ASOADIZOVZTJSR-UHFFFAOYSA-N,135565903.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/923287-50-7.html,https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-3870,,,
CCOC(=O)/C=C/c1ccc(O)c(O)c1,"InChI=1S/C11H12O4/c1-2-15-11(14)6-4-8-3-5-9(12)10(13)7-8/h3-7,12-13H,2H2,1H3/b6-4+",WDKYDMULARNCIS-GQCTYLIASA-N,5317238.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/102-37-4.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QB-3736,https://www.sigmaaldrich.com/catalog/product/aldrich/cds000693?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=c1c(O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,"InChI=1S/C20H18O11/c21-6-13-15(26)17(28)20(30-13)31-19-16(27)14-11(25)4-8(22)5-12(14)29-18(19)7-1-2-9(23)10(24)3-7/h1-5,13,15,17,20-26,28H,6H2/t13-,15-,17+,20-/m0/s1",BDCDNTVZSILEOY-UXYNSRGZSA-N,5490064.0,"['Ambeed', 'Sigma-Aldrich']",https://www.ambeed.com/products/572-30-5.html,,https://www.sigmaaldrich.com/catalog/product/sial/44006?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
CC(=O)OCCc1ccc(O)c(O)c1,"InChI=1S/C10H12O4/c1-7(11)14-5-4-8-2-3-9(12)10(13)6-8/h2-3,6,12-13H,4-5H2,1H3",FGJGLFPNIZXRLV-UHFFFAOYSA-N,155240.0,['Ambeed'],https://www.ambeed.com/products/69039-02-7.html,,,,
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,"InChI=1S/C22H18O11/c23-10-5-12(24)11-7-18(33-22(31)9-3-15(27)20(30)16(28)4-9)21(32-17(11)6-10)8-1-13(25)19(29)14(26)2-8/h1-6,18,21,23-30H,7H2/t18-,21+/m1/s1",WMBWREPUVVBILR-NQIIRXRSSA-N,199472.0,"['Ambeed', 'Sigma-Aldrich']",https://www.ambeed.com/products/4233-96-9.html,,https://www.sigmaaldrich.com/catalog/product/sial/80352?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
Oc1ccc(O)c(Br)c1,"InChI=1S/C6H5BrO2/c7-5-3-4(8)1-2-6(5)9/h1-3,8-9H",REFDOIWRJDGBHY-UHFFFAOYSA-N,68502.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/583-69-7.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QM-9901,https://www.sigmaaldrich.com/catalog/product/aldrich/167134?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/B1600/index.html,
Cl.NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,"InChI=1S/C10H15N3O5.ClH/c11-6(4-14)10(18)13-12-3-5-1-2-7(15)9(17)8(5)16;/h1-2,6,12,14-17H,3-4,11H2,(H,13,18);1H",ULFCBIUXQQYDEI-UHFFFAOYSA-N,26964.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific']",https://www.ambeed.com/products/14919-77-8.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QA-7609,https://www.sigmaaldrich.com/catalog/product/sial/b0477000?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/B4108/index.html,https://www.thermofisher.com/order/catalog/product/J64581.03
CC(C)(C)c1cccc(O)c1O,"InChI=1S/C10H14O2/c1-10(2,3)7-5-4-6-8(11)9(7)12/h4-6,11-12H,1-3H3",JIGUICYYOYEXFS-UHFFFAOYSA-N,77643.0,['Ambeed'],https://www.ambeed.com/products/4026-05-5.html,,,,
COc1cc(C=O)cc(O)c1O,"InChI=1S/C8H8O4/c1-12-7-3-5(4-9)2-6(10)8(7)11/h2-4,10-11H,1H3",RRKMWVISRMWBAL-UHFFFAOYSA-N,77535.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/3934-87-0.html,https://www.combi-blocks.com/cgi-bin/find.cgi?OR-2494,https://www.sigmaaldrich.com/catalog/product/aldrich/464120?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12,"InChI=1S/C21H20O13/c22-5-11-13(27)15(29)17(31)21(32-11)34-19-10(26)4-9(25)12-14(28)16(30)18(33-20(12)19)6-1-2-7(23)8(24)3-6/h1-4,11,13,15,17,21-27,29-31H,5H2/t11-,13-,15+,17-,21+/m1/s1",SJRXVLUZMMDCNG-KKPQBLLMSA-N,5281621.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/sigma/sml0761?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=c1c2cc(O)c(O)cc2oc2cc(O)cc(O)c12,"InChI=1S/C13H8O6/c14-5-1-9(17)12-11(2-5)19-10-4-8(16)7(15)3-6(10)13(12)18/h1-4,14-17H",ZHTQCPCDXKMMLU-UHFFFAOYSA-N,5281656.0,['Ambeed'],https://www.ambeed.com/products/3542-72-1.html,,,,
Oc1cc(I)c(O)cc1I,"InChI=1S/C6H4I2O2/c7-3-1-5(9)4(8)2-6(3)10/h1-2,9-10H",XDLGDTUOWIFMQC-UHFFFAOYSA-N,18504287.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/13064-64-7.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-7528,,,
Oc1cccc(Br)c1O,"InChI=1S/C6H5BrO2/c7-4-2-1-3-5(8)6(4)9/h1-3,8-9H",JPBDMIWPTFDFEU-UHFFFAOYSA-N,26659.0,"['Ambeed', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific']",https://www.ambeed.com/products/14381-51-2.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QA-5094,,http://www.tcichemicals.com/eshop/en/us/commodity/B3710/index.html,https://www.thermofisher.com/order/catalog/product/H26925.MD
COC(=O)c1cccc(O)c1O,"InChI=1S/C8H8O4/c1-12-8(11)5-3-2-4-6(9)7(5)10/h2-4,9-10H,1H3",DOAJWTSNTNAEIY-UHFFFAOYSA-N,75484.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/2411-83-8.html,https://www.combi-blocks.com/cgi-bin/find.cgi?OR-0975,https://www.sigmaaldrich.com/catalog/product/aldrich/ph011302,http://www.tcichemicals.com/eshop/en/us/commodity/M1737/index.html,
O=Cc1cc(O)c(O)c(Br)c1,"InChI=1S/C7H5BrO3/c8-5-1-4(3-9)2-6(10)7(5)11/h1-3,10-11H",GVSGSHGXUXLQNS-UHFFFAOYSA-N,85405.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/16414-34-9.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QH-4937,https://www.sigmaaldrich.com/catalog/product/aldrich/cds016414?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=Cc1cc(O)c(O)c([N+](=O)[O-])c1,"InChI=1S/C7H5NO5/c9-3-4-1-5(8(12)13)7(11)6(10)2-4/h1-3,10-11H",BBFJODMCHICIAA-UHFFFAOYSA-N,5748957.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/116313-85-0.html,https://www.combi-blocks.com/cgi-bin/find.cgi?OR-0328,https://www.sigmaaldrich.com/catalog/product/aldrich/cds016987?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/D3645/index.html,
COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,"InChI=1S/C10H12O6/c1-15-9(13)5-3-8(12)6(4-7(5)11)10(14)16-2/h5-6H,3-4H2,1-2H3",MHKKFFHWMKEBDW-UHFFFAOYSA-N,94866.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific']",https://www.ambeed.com/products/6289-46-9.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QF-0692,https://www.sigmaaldrich.com/catalog/product/aldrich/185272?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/C1343/index.html,https://www.thermofisher.com/order/catalog/product/271810500
COc1cc(O)cc(OC)c1O,"InChI=1S/C8H10O4/c1-11-6-3-5(9)4-7(12-2)8(6)10/h3-4,9-10H,1-2H3",GXAVBFNRWXCOPY-UHFFFAOYSA-N,96038.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/15233-65-5.html,https://www.combi-blocks.com/cgi-bin/find.cgi?OR-2537,https://www.sigmaaldrich.com/catalog/product/aldrich/565032?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
CC(C)c1cc2c(c(O)c1O)[C@@]13CCCC(C)(C)[C@@H]1C[C@@H]2OC3=O,"InChI=1S/C20H26O4/c1-10(2)11-8-12-13-9-14-19(3,4)6-5-7-20(14,18(23)24-13)15(12)17(22)16(11)21/h8,10,13-14,21-22H,5-7,9H2,1-4H3/t13-,14-,20+/m0/s1",XUSYGBPHQBWGAD-PJSUUKDQSA-N,442009.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/5957-80-2.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-3496,https://www.sigmaaldrich.com/catalog/product/sial/49702?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
N[C@H](Cc1ccc(O)c(O)c1)C(=O)O,"InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)/t6-/m1/s1",WTDRDQBEARUVNC-ZCFIWIBFSA-N,92222.0,"['Combi-Blocks', 'Sigma-Aldrich']",,https://www.combi-blocks.com/cgi-bin/find.cgi?QC-2347,https://www.sigmaaldrich.com/catalog/product/sigma/d9378?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H](C(=O)O)[C@@H](O)C(=O)O,"InChI=1S/C13H12O9/c14-7-3-1-6(5-8(7)15)2-4-9(16)22-11(13(20)21)10(17)12(18)19/h1-5,10-11,14-15,17H,(H,18,19)(H,20,21)/b4-2+/t10-,11-/m1/s1",SWGKAHCIOQPKFW-JTNORFRNSA-N,6440397.0,"['Ambeed', 'Sigma-Aldrich']",https://www.ambeed.com/products/67879-58-7.html,,https://www.sigmaaldrich.com/catalog/product/usp/1086039?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
COC(=O)c1cc(O)c(O)c(OC)c1,"InChI=1S/C9H10O5/c1-13-7-4-5(9(12)14-2)3-6(10)8(7)11/h3-4,10-11H,1-2H3",LVVUKXKEXOTUPV-UHFFFAOYSA-N,99622.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/3934-86-9.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QH-5351,,,
O=C(/C=C/c1ccc(O)c(O)c1)NCCc1ccc(O)cc1,"InChI=1S/C17H17NO4/c19-14-5-1-12(2-6-14)9-10-18-17(22)8-4-13-3-7-15(20)16(21)11-13/h1-8,11,19-21H,9-10H2,(H,18,22)/b8-4+",VSHUQLRHTJOKTA-XBXARRHUSA-N,9994897.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/sigma/smb00208?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
CC1(C)CC2(CC(C)(C)c3cc(O)c(O)cc32)c2cc(O)c(O)cc21,"InChI=1S/C21H24O4/c1-19(2)9-21(13-7-17(24)15(22)5-11(13)19)10-20(3,4)12-6-16(23)18(25)8-14(12)21/h5-8,22-25H,9-10H2,1-4H3",POFMQEVZKZVAPQ-UHFFFAOYSA-N,66162.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific']",https://www.ambeed.com/products/77-08-7.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QC-9519,https://www.sigmaaldrich.com/catalog/product/aldrich/377791?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/T1737/index.html,https://www.thermofisher.com/order/catalog/product/B22170.18
OCc1ccc(O)c(O)c1,"InChI=1S/C7H8O3/c8-4-5-1-2-6(9)7(10)3-5/h1-3,8-10H,4H2",PCYGLFXKCBFGPC-UHFFFAOYSA-N,100733.0,"['Ambeed', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/3897-89-0.html,https://www.combi-blocks.com/cgi-bin/find.cgi?OR-4079,,http://www.tcichemicals.com/eshop/en/us/commodity/D2620/index.html,
