,SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY,CID,VENDORS
49365,Cc1cc(/C=C/c2ccncc2)nc(O)n1,2.05602,1,4,4,58.9,27,61.5988,True,False,False,False,213.24,False,False,False,"InChI=1S/C12H11N3O/c1-9-8-11(15-12(16)14-9)3-2-10-4-6-13-7-5-10/h2-8H,1H3,(H,14,15,16)/b3-2+",BKNDEKXWGYYYAG-NSCUHMNNSA-N,45063578,nan
49433,N#C/C(=C\c1ccncc1)c1nc2ccccc2c(=O)[nH]1,2.38228,1,4,2,82.43,31,80.0847,True,False,False,False,274.283,False,False,False,"InChI=1S/C16H10N4O/c17-10-12(9-11-5-7-18-8-6-11)15-19-14-4-2-1-3-13(14)16(21)20-15/h1-9H,(H,19,20,21)/b12-9+",IBKNNPJKKTYJMF-FMIVXFBMSA-N,5710459,nan
49475,O=C1C(=CNc2ccccn2)C(=O)c2ccccc21,2.4566,1,4,2,59.06,29,71.0457,True,False,False,False,250.257,False,False,False,"InChI=1S/C15H10N2O2/c18-14-10-5-1-2-6-11(10)15(19)12(14)9-17-13-7-3-4-8-16-13/h1-9H,(H,16,17)",VXMVJEJVTLPXJF-UHFFFAOYSA-N,5066772,nan
49800,CNc1sc2c(O)cc(O)nc2c1C#N,1.62088,3,6,4,89.17,22,57.2113,True,False,False,False,221.241,False,False,False,"InChI=1S/C9H7N3O2S/c1-11-9-4(3-10)7-8(15-9)5(13)2-6(14)12-7/h2,11H,1H3,(H2,12,13,14)",JXFBVECHBDPZSK-UHFFFAOYSA-N,729832,nan
49960,Cc1cc(C)nc(C(C)NN)c1,1.22274,2,3,6,50.94,27,49.4491,True,False,False,False,165.24,False,False,False,"InChI=1S/C9H15N3/c1-6-4-7(2)11-9(5-6)8(3)12-10/h4-5,8,12H,10H2,1-3H3",FTEOQSXGVPWIMR-UHFFFAOYSA-N,130506107,nan
50143,Oc1cc(-c2cccnc2)ncn1,1.2442,1,4,2,58.9,20,46.9278,True,False,False,False,173.175,False,False,False,"InChI=1S/C9H7N3O/c13-9-4-8(11-6-12-9)7-2-1-3-10-5-7/h1-6H,(H,11,12,13)",VHXOIGBNHXBUTI-UHFFFAOYSA-N,33676375,nan
50245,FC(F)Oc1cncc(CCl)c1C(F)(F)F,3.4406,0,2,3,22.12,21,45.428,True,False,False,False,261.577,False,False,False,"InChI=1S/C8H5ClF5NO/c9-1-4-2-15-3-5(16-7(10)11)6(4)8(12,13)14/h2-3,7H,1H2",LOICRLBBRVQHRG-UHFFFAOYSA-N,131314122,nan
50589,CCOC(=O)c1c(O)cc(C)nc1O,0.97792,2,5,6,79.65,25,48.2601,True,False,False,False,197.19,False,False,False,"InChI=1S/C9H11NO4/c1-3-14-9(13)7-6(11)4-5(2)10-8(7)12/h4H,3H2,1-2H3,(H2,10,11,12)",CMCZAWPDHHYFPU-UHFFFAOYSA-N,268791,nan
50968,C=CCNC(=S)Nc1ccccn1,1.554,2,2,3,36.95,24,58.6574,True,False,False,False,193.275,False,False,False,"InChI=1S/C9H11N3S/c1-2-6-11-9(13)12-8-5-3-4-7-10-8/h2-5,7H,1,6H2,(H2,10,11,12,13)",DYFDSHKKGBOHSZ-UHFFFAOYSA-N,100719,nan
51162,COCC1=NNC(=O)C1=CNCc1ccccn1,0.1873,2,5,6,75.61,32,66.6134,True,False,False,False,246.27,False,False,False,"InChI=1S/C12H14N4O2/c1-18-8-11-10(12(17)16-15-11)7-13-6-9-4-2-3-5-14-9/h2-5,7,13H,6,8H2,1H3,(H,16,17)",RPUGWMHSSYXVHO-UHFFFAOYSA-N,6836267,nan
51197,Cc1cc(O)c(C(N)=O)c(O)n1,-0.09988,3,4,4,96.44,20,40.8215,True,False,False,False,168.152,False,False,False,"InChI=1S/C7H8N2O3/c1-3-2-4(10)5(6(8)11)7(12)9-3/h2H,1H3,(H2,8,11)(H2,9,10,12)",SWBBEZHQQWMONY-UHFFFAOYSA-N,268795,nan
51226,Cc1c(O)ncnc1/C=C/c1cccnc1,2.05602,1,4,4,58.9,27,61.5988,True,False,False,False,213.24,False,False,False,"InChI=1S/C12H11N3O/c1-9-11(14-8-15-12(9)16)5-4-10-3-2-6-13-7-10/h2-8H,1H3,(H,14,15,16)/b5-4+",AMMAPXIIQVKTPA-SNAWJCMRSA-N,45063803,nan
51252,COc1ccc2ncc3c(=O)nc(N)[nH]c3c2c1,1.0621,2,5,3,93.89,28,68.6291,True,False,False,False,242.238,False,False,False,"InChI=1S/C12H10N4O2/c1-18-6-2-3-9-7(4-6)10-8(5-14-9)11(17)16-12(13)15-10/h2-5H,1H3,(H3,13,15,16,17)",JGCMGUKKWTWYSS-UHFFFAOYSA-N,33778825,nan
51962,CCc1cc(=O)[nH]c(-c2ccc(Cl)nc2)n1,2.0477,1,3,3,58.64,26,62.4767,True,False,False,False,235.674,False,False,False,"InChI=1S/C11H10ClN3O/c1-2-8-5-10(16)15-11(14-8)7-3-4-9(12)13-6-7/h3-6H,2H2,1H3,(H,14,15,16)",KJWIEZHLQZFWCS-UHFFFAOYSA-N,50987843,nan
52087,Cc1nnc(NCc2ccncc2)[nH]c1=O,0.48042,2,5,4,83.56,27,58.9534,True,False,False,False,217.232,False,False,False,"InChI=1S/C10H11N5O/c1-7-9(16)13-10(15-14-7)12-6-8-2-4-11-5-3-8/h2-5H,6H2,1H3,(H2,12,13,15,16)",AURYBROBHQVNOA-UHFFFAOYSA-N,84465639,nan
52112,CCCCNC=C1C(=O)OC(Cc2ccccn2)C1=O,1.3922,1,5,7,68.29,38,73.8217,True,False,False,False,274.32,False,False,False,"InChI=1S/C15H18N2O3/c1-2-3-7-16-10-12-14(18)13(20-15(12)19)9-11-6-4-5-8-17-11/h4-6,8,10,13,16H,2-3,7,9H2,1H3",QNRCWJCPBLFRLB-UHFFFAOYSA-N,53416042,nan
52119,Nc1nc(O)cc(CSc2ccccn2)n1,1.4517,2,6,5,84.92,26,61.9072,True,False,False,False,234.284,False,False,False,"InChI=1S/C10H10N4OS/c11-10-13-7(5-8(15)14-10)6-16-9-3-1-2-4-12-9/h1-5H,6H2,(H3,11,13,14,15)",ZUOKPDAQWPEUBF-UHFFFAOYSA-N,66490501,nan
52325,Cc1cccnc1C1(c2cc3ccccc3[nH]2)OCCO1,3.11922,1,3,3,47.14,37,79.9567,True,False,False,False,280.327,False,False,False,"InChI=1S/C17H16N2O2/c1-12-5-4-8-18-16(12)17(20-9-10-21-17)15-11-13-6-2-3-7-14(13)19-15/h2-8,11,19H,9-10H2,1H3",KKQUXOYXMISSHD-UHFFFAOYSA-N,44719076,nan
52387,CN1C(=O)C(=NNC(=O)c2cccnc2)c2ccccc21,1.1921,1,4,3,74.66,33,78.0922,True,False,False,False,280.287,False,False,False,"InChI=1S/C15H12N4O2/c1-19-12-7-3-2-6-11(12)13(15(19)21)17-18-14(20)10-5-4-8-16-9-10/h2-9H,1H3,(H,18,20)",LCOXNTUQQVVXOM-UHFFFAOYSA-N,6738335,nan
52546,CC1=NNC(=O)C1=CNCc1cccnc1,0.5608,2,4,4,66.38,28,60.4114,True,False,False,False,216.244,False,False,False,"InChI=1S/C11H12N4O/c1-8-10(11(16)15-14-8)7-13-6-9-3-2-4-12-5-9/h2-5,7,13H,6H2,1H3,(H,15,16)",LCRHZSROPJJLDP-UHFFFAOYSA-N,6801614,nan
52559,COC(=O)CCc1c(O)nc(C)nc1/C=C/c1ccncc1,2.16162,1,6,8,85.2,39,81.9358,True,False,False,False,299.33,False,False,False,"InChI=1S/C16H17N3O3/c1-11-18-14(5-3-12-7-9-17-10-8-12)13(16(21)19-11)4-6-15(20)22-2/h3,5,7-10H,4,6H2,1-2H3,(H,18,19,21)/b5-3+",QWZCLSKDOVZZTG-HWKANZROSA-N,45060570,nan
52738,CCCCCc1c(O)ncnc1/C=C/c1ccncc1,3.4803,1,4,8,58.9,39,80.0908,True,False,False,False,269.348,False,False,False,"InChI=1S/C16H19N3O/c1-2-3-4-5-14-15(18-12-19-16(14)20)7-6-13-8-10-17-11-9-13/h6-12H,2-5H2,1H3,(H,18,19,20)/b7-6+",GGYKAXOZFFEUIP-VOTSOKGWSA-N,45063874,nan
52746,S=C(Nc1ccccn1)NC1CCCCC1,2.7007,2,2,2,36.95,33,70.4664,True,False,False,False,235.356,False,False,False,"InChI=1S/C12H17N3S/c16-12(14-10-6-2-1-3-7-10)15-11-8-4-5-9-13-11/h4-5,8-10H,1-3,6-7H2,(H2,13,14,15,16)",NJYHEQAVKAHKLU-UHFFFAOYSA-N,169761,nan
52943,O=c1[nH]cnc(-c2cncc(Br)c2)c1Cl,2.2478,1,3,1,58.64,20,60.7987,True,False,False,False,286.516,False,False,False,"InChI=1S/C9H5BrClN3O/c10-6-1-5(2-12-3-6)8-7(11)9(15)14-4-13-8/h1-4H,(H,13,14,15)",CXSBVCUQZFVEJO-UHFFFAOYSA-N,97181199,nan
52990,Oc1cc(-c2ccccn2)ncn1,1.2442,1,4,2,58.9,20,46.9278,True,False,False,False,173.175,False,False,False,"InChI=1S/C9H7N3O/c13-9-5-8(11-6-12-9)7-3-1-2-4-10-7/h1-6H,(H,11,12,13)",RLWZHQRRTCKCEF-UHFFFAOYSA-N,33676379,nan
53041,c1cnc2[nH]cc(CN3CCCCC3)c2c1,2.5488,1,2,2,31.92,33,65.2217,True,False,False,False,215.3,False,False,False,"InChI=1S/C13H17N3/c1-2-7-16(8-3-1)10-11-9-15-13-12(11)5-4-6-14-13/h4-6,9H,1-3,7-8,10H2,(H,14,15)",MGPOWJRFLZBWAU-UHFFFAOYSA-N,582906,nan
53071,COc1cccc(NC(=S)NCc2cccnc2)c1,2.5768,2,3,5,46.18,34,80.2914,True,False,False,False,273.361,False,False,False,"InChI=1S/C14H15N3OS/c1-18-13-6-2-5-12(8-13)17-14(19)16-10-11-4-3-7-15-9-11/h2-9H,10H2,1H3,(H2,16,17,19)",GBMPFJRMXGFJEX-UHFFFAOYSA-N,317127,nan
53095,CCSc1nc(O)c2sc3nc(C)cc(C)c3c2n1,3.67394,1,6,6,58.9,32,80.2528,True,False,False,False,291.401,False,False,False,"InChI=1S/C13H13N3OS2/c1-4-18-13-15-9-8-6(2)5-7(3)14-12(8)19-10(9)11(17)16-13/h5H,4H2,1-3H3,(H,15,16,17)",YOZYVGGPBWFVJJ-UHFFFAOYSA-N,3627564,nan
53104,Cc1ccc(CC(N)=S)nc1,1.21862,1,2,3,38.91,21,49.4634,True,False,False,False,166.249,False,False,False,"InChI=1S/C8H10N2S/c1-6-2-3-7(10-5-6)4-8(9)11/h2-3,5H,4H2,1H3,(H2,9,11)",QHFPDQABYJTJIF-UHFFFAOYSA-N,207957,nan
53245,O=c1[nH]c(-c2ccccn2)nc2c1CCC2,1.3206,1,3,1,58.64,27,60.1137,True,False,False,False,213.24,False,False,False,"InChI=1S/C12H11N3O/c16-12-8-4-3-6-9(8)14-11(15-12)10-5-1-2-7-13-10/h1-2,5,7H,3-4,6H2,(H,14,15,16)",ZNIZXJGXUOXDQR-UHFFFAOYSA-N,50990313,nan
53324,Oc1ncnc(/C=C/c2ccncc2)c1Cc1ccccc1,3.3384,1,4,5,58.9,37,86.1098,True,False,False,False,289.338,False,False,False,"InChI=1S/C18H15N3O/c22-18-16(12-15-4-2-1-3-5-15)17(20-13-21-18)7-6-14-8-10-19-11-9-14/h1-11,13H,12H2,(H,20,21,22)/b7-6+",DTLJBPNEDBNIIP-VOTSOKGWSA-N,45063916,nan
53430,O=C(NNC(=S)Nc1ccccc1)c1ccncc1,1.713,3,3,2,66.05,31,77.5016,True,False,False,False,272.333,False,False,False,"InChI=1S/C13H12N4OS/c18-12(10-6-8-14-9-7-10)16-17-13(19)15-11-4-2-1-3-5-11/h1-9H,(H,16,18)(H2,15,17,19)",GDEQICJHJBGISZ-UHFFFAOYSA-N,235803,nan
53552,COC(=O)c1c(O)cc(O)nc1N,-0.1384,3,6,5,105.67,21,43.3185,True,False,False,False,184.151,False,False,False,"InChI=1S/C7H8N2O4/c1-13-7(12)5-3(10)2-4(11)9-6(5)8/h2H,1H3,(H4,8,9,10,11)",PYZCBWRPNDZMEJ-UHFFFAOYSA-N,748059,nan
53657,COC(=O)c1cc(C)nc2nc(S)[nH]c(=O)c12,0.70182,2,6,4,84.94,26,63.4872,True,False,False,False,251.267,False,False,False,"InChI=1S/C10H9N3O3S/c1-4-3-5(9(15)16-2)6-7(11-4)12-10(17)13-8(6)14/h3H,1-2H3,(H2,11,12,13,14,17)",RRZACLOGHOJTKS-UHFFFAOYSA-N,4961949,nan
53714,Cc1nc(-c2ccncc2)[nH]c(=O)c1CC(=O)O,0.76742,2,5,4,95.94,29,64.1655,True,False,False,False,245.238,False,False,False,"InChI=1S/C12H11N3O3/c1-7-9(6-10(16)17)12(18)15-11(14-7)8-2-4-13-5-3-8/h2-5H,6H2,1H3,(H,16,17)(H,14,15,18)",BHAMDRWCJYDZBD-UHFFFAOYSA-N,39871055,nan
53914,CC(C)Cc1c(O)ncnc1/C=C/c1cccnc1,2.9461,1,4,7,58.9,36,75.4038,True,False,False,False,255.321,False,False,False,"InChI=1S/C15H17N3O/c1-11(2)8-13-14(17-10-18-15(13)19)6-5-12-4-3-7-16-9-12/h3-7,9-11H,8H2,1-2H3,(H,17,18,19)/b6-5+",RWCSXPTYANLKAB-AATRIKPKSA-N,45063859,nan
54176,CC(Nc1ncccc1N)=C1C(=O)c2ccccc2C1=O,2.4289,2,5,4,85.08,34,80.0751,True,False,False,False,279.299,False,False,False,"InChI=1S/C16H13N3O2/c1-9(19-16-12(17)7-4-8-18-16)13-14(20)10-5-2-3-6-11(10)15(13)21/h2-8H,17H2,1H3,(H,18,19)",KBRXZERJHASWEW-UHFFFAOYSA-N,4170995,nan
54661,Nc1cc(=O)[nH]c(SCC(=O)NCc2cccnc2)n1,0.1556,3,6,6,113.76,33,76.0778,True,False,False,False,291.336,False,False,False,"InChI=1S/C12H13N5O2S/c13-9-4-10(18)17-12(16-9)20-7-11(19)15-6-8-2-1-3-14-5-8/h1-5H,6-7H2,(H,15,19)(H3,13,16,17,18)",SKDDTQYSUBWHTM-UHFFFAOYSA-N,2147280,nan
54726,Cc1cc(=O)[nH]c(-n2nc(-c3cccnc3)cc2N)n1,0.90822,2,6,4,102.48,32,74.3601,True,False,False,False,268.28,False,False,False,"InChI=1S/C13H12N6O/c1-8-5-12(20)17-13(16-8)19-11(14)6-10(18-19)9-3-2-4-15-7-9/h2-7H,14H2,1H3,(H,16,17,20)",OBUOZPGWFJWMJN-UHFFFAOYSA-N,97036255,nan
54735,Oc1ncnc(-c2cccnc2)c1I,1.8488,1,4,2,58.9,20,59.6448,True,False,False,False,299.071,False,False,False,"InChI=1S/C9H6IN3O/c10-7-8(12-5-13-9(7)14)6-2-1-3-11-4-6/h1-5H,(H,12,13,14)",JNENQUVJKAAZOP-UHFFFAOYSA-N,97181136,nan
54869,CC(C)CCc1c(O)ncnc1/C=C/c1cccnc1,3.3362,1,4,8,58.9,39,80.0208,True,False,False,False,269.348,False,False,False,"InChI=1S/C16H19N3O/c1-12(2)5-7-14-15(18-11-19-16(14)20)8-6-13-4-3-9-17-10-13/h3-4,6,8-12H,5,7H2,1-2H3,(H,18,19,20)/b8-6+",HPNUQOFTLNNTDD-SOFGYWHQSA-N,45063887,nan
54989,CNc1nc2[nH]c(O)cc(=O)c2s1,0.7319,3,5,3,78.01,20,51.4522,True,False,False,False,197.219,False,False,False,"InChI=1S/C7H7N3O2S/c1-8-7-10-6-5(13-7)3(11)2-4(12)9-6/h2H,1H3,(H3,8,9,10,11,12)",VOVRAHNUMSFRIG-UHFFFAOYSA-N,729830,nan
55012,Cc1ccnc2[nH]c(C(=N)NO)nc12,0.57049,4,4,3,97.68,23,50.3766,True,False,False,False,191.194,False,False,False,"InChI=1S/C8H9N5O/c1-4-2-3-10-7-5(4)11-8(12-7)6(9)13-14/h2-3,14H,1H3,(H2,9,13)(H,10,11,12)",BVQMBDUJENPGSV-UHFFFAOYSA-N,137181093,nan
55047,CSC(=S)ON=C(N)c1cccnc1,1.3664,1,5,3,60.5,23,62.1594,True,False,False,False,227.314,False,False,False,"InChI=1S/C8H9N3OS2/c1-14-8(13)12-11-7(9)6-3-2-4-10-5-6/h2-5H,1H3,(H2,9,11)",LLAMOMVPODXJJL-UHFFFAOYSA-N,93998325,nan
55050,COc1cccc(-c2nc3c(oc4ncccc43)c(=O)[nH]2)c1,2.7399,1,5,3,81.01,33,81.9187,True,False,False,False,293.282,False,False,False,"InChI=1S/C16H11N3O3/c1-21-10-5-2-4-9(8-10)14-18-12-11-6-3-7-17-16(11)22-13(12)15(20)19-14/h2-8H,1H3,(H,18,19,20)",CINAWRRBIGUFRA-UHFFFAOYSA-N,21353872,nan
55129,FC(F)Oc1cc(CCl)ncc1C(F)(F)F,3.4406,0,2,3,22.12,21,45.428,True,False,False,False,261.577,False,False,False,"InChI=1S/C8H5ClF5NO/c9-2-4-1-6(16-7(10)11)5(3-15-4)8(12,13)14/h1,3,7H,2H2",OYASCQUBDOGFBX-UHFFFAOYSA-N,131314114,nan
55266,COC(=O)C(C)c1c(O)nc(C)nc1/C=C/c1cccnc1,2.33252,1,6,8,85.2,39,82.0298,True,False,False,False,299.33,False,False,False,"InChI=1S/C16H17N3O3/c1-10(16(21)22-3)14-13(18-11(2)19-15(14)20)7-6-12-5-4-8-17-9-12/h4-10H,1-3H3,(H,18,19,20)/b7-6+",XVJVTBVQUGTGIG-VOTSOKGWSA-N,45060744,nan
55324,Cc1nc2nc(N)c(C(N)=O)cc2c(=O)[nH]1,-0.69238,3,5,3,127.75,25,57.826,True,False,False,False,219.204,False,False,False,"InChI=1S/C9H9N5O2/c1-3-12-8-5(9(16)13-3)2-4(7(11)15)6(10)14-8/h2H,1H3,(H2,11,15)(H3,10,12,13,14,16)",BOMXIOJIDSXOMZ-UHFFFAOYSA-N,66489716,nan
55519,c1cc(-c2nnc3n2CCCCN3)ccn1,1.5458,1,5,1,55.63,29,60.9767,True,False,False,False,215.26,False,False,False,"InChI=1S/C11H13N5/c1-2-8-16-10(9-3-6-12-7-4-9)14-15-11(16)13-5-1/h3-4,6-7H,1-2,5,8H2,(H,13,15)",OCRKPUHZQKZWLC-UHFFFAOYSA-N,56965665,nan
55520,CCC(C)C(N)c1nc2cnccc2c(=O)[nH]1,1.364,2,4,6,84.66,33,66.5421,True,False,False,False,232.287,False,False,False,"InChI=1S/C12H16N4O/c1-3-7(2)10(13)11-15-9-6-14-5-4-8(9)12(17)16-11/h4-7,10H,3,13H2,1-2H3,(H,15,16,17)",JQTFBPXJFVGEPQ-UHFFFAOYSA-N,102548895,nan
55570,CSC(=S)N/N=C(\C)c1ccccn1,2.0431,1,4,4,37.28,25,65.6967,True,False,False,False,225.342,False,False,False,"InChI=1S/C9H11N3S2/c1-7(11-12-9(13)14-2)8-5-3-4-6-10-8/h3-6H,1-2H3,(H,12,13)/b11-7+",IFRMECQLFGLWCS-YRNVUSSQSA-N,5864159,nan
55690,CCc1cc(C(N)=S)ccn1,1.2782,1,2,3,38.91,21,49.5024,True,False,False,False,166.249,False,False,False,"InChI=1S/C8H10N2S/c1-2-7-5-6(8(9)11)3-4-10-7/h3-5H,2H2,1H3,(H2,9,11)",AEOCXXJPGCBFJA-UHFFFAOYSA-N,3287,nan
55761,O=C1C(=CNc2ccc(Cl)cn2)C(=O)c2ccccc21,3.11,1,4,2,59.06,29,76.0557,True,False,False,False,284.702,False,False,False,"InChI=1S/C15H9ClN2O2/c16-9-5-6-13(17-7-9)18-8-12-14(19)10-3-1-2-4-11(10)15(12)20/h1-8H,(H,17,18)",FQLYRDOQWLFXNO-UHFFFAOYSA-N,820506,nan
55796,Cc1n[nH]c2nc(O)c(C(=O)O)cc12,0.67012,3,5,3,99.1,21,47.2498,True,False,False,False,193.162,False,False,False,"InChI=1S/C8H7N3O3/c1-3-4-2-5(8(13)14)7(12)9-6(4)11-10-3/h2H,1H3,(H,13,14)(H2,9,10,11,12)",ZUMWYZGNRIUSLQ-UHFFFAOYSA-N,75355582,nan
56105,Cc1cc(=O)[nH]c(-n2nc(-c3ccccn3)cc2N)n1,0.90822,2,6,4,102.48,32,74.3601,True,False,False,False,268.28,False,False,False,"InChI=1S/C13H12N6O/c1-8-6-12(20)17-13(16-8)19-11(14)7-10(18-19)9-4-2-3-5-15-9/h2-7H,14H2,1H3,(H,16,17,20)",IEDINWOIHMBGSW-UHFFFAOYSA-N,97036254,nan
56135,Cc1cc(/C=C/c2cccnc2)nc(O)n1,2.05602,1,4,4,58.9,27,61.5988,True,False,False,False,213.24,False,False,False,"InChI=1S/C12H11N3O/c1-9-7-11(15-12(16)14-9)5-4-10-3-2-6-13-8-10/h2-8H,1H3,(H,14,15,16)/b5-4+",NZVUJLVGRJIJNI-SNAWJCMRSA-N,45063583,nan
56165,O=C1N=C(Nc2ccc(O)cc2)S/C1=C\c1ccncc1,2.8696,2,5,3,74.58,32,83.9765,True,False,False,False,297.339,False,False,False,"InChI=1S/C15H11N3O2S/c19-12-3-1-11(2-4-12)17-15-18-14(20)13(21-15)9-10-5-7-16-8-6-10/h1-9,19H,(H,17,18,20)/b13-9-",UJFQLEHPPUEVHV-LCYFTJDESA-N,27409209,nan
56185,c1ccc(CNC2=Nc3ccccc3CS2)nc1,3.1057,1,4,2,37.28,31,75.9087,True,False,False,False,255.346,False,False,False,"InChI=1S/C14H13N3S/c1-2-7-13-11(5-1)10-18-14(17-13)16-9-12-6-3-4-8-15-12/h1-8H,9-10H2,(H,16,17)",XNMRPWZYTMZSDO-UHFFFAOYSA-N,3838280,nan
56233,Cc1cc(O)nc2ccc(F)cc12,2.38792,1,2,2,33.12,21,48.1028,True,False,False,False,177.178,False,False,False,"InChI=1S/C10H8FNO/c1-6-4-10(13)12-9-3-2-7(11)5-8(6)9/h2-5H,1H3,(H,12,13)",YQUNFZJSJNYUCM-UHFFFAOYSA-N,5312023,nan
56328,FC(F)Oc1cc(CCl)cnc1C(F)(F)F,3.4406,0,2,3,22.12,21,45.428,True,False,False,False,261.577,False,False,False,"InChI=1S/C8H5ClF5NO/c9-2-4-1-5(16-7(10)11)6(15-3-4)8(12,13)14/h1,3,7H,2H2",VAFJEHPOOQGFHL-UHFFFAOYSA-N,131338010,nan
56673,CCCCCCOC(=O)c1nc(Cl)ccc1Cl,4.1255,0,3,7,39.19,32,68.6815,True,False,False,False,276.163,False,False,False,"InChI=1S/C12H15Cl2NO2/c1-2-3-4-5-8-17-12(16)11-9(13)6-7-10(14)15-11/h6-7H,2-5,8H2,1H3",ZLEHCQFSVYZGKE-UHFFFAOYSA-N,60768835,nan
56739,Nc1nc(=O)c2cnc3c(C(F)(F)F)cccc3c2[nH]1,2.0723,2,4,1,84.66,27,67.0791,True,False,False,False,280.209,False,False,False,"InChI=1S/C12H7F3N4O/c13-12(14,15)7-3-1-2-5-8-6(4-17-9(5)7)10(20)19-11(16)18-8/h1-4H,(H3,16,18,19,20)",JEXGZJRVUYOUBF-UHFFFAOYSA-N,33778839,nan
56852,CSc1nc2nc(C)cc(C)c2c(=O)[nH]1,1.65684,1,4,4,58.64,26,61.4137,True,False,False,False,221.285,False,False,False,"InChI=1S/C10H11N3OS/c1-5-4-6(2)11-8-7(5)9(14)13-10(12-8)15-3/h4H,1-3H3,(H,11,12,13,14)",FEDUCLWLNMVLQI-UHFFFAOYSA-N,50741971,nan
56906,Cc1nc(O)c(CCC(=O)O)c(/C=C/c2cccnc2)n1,2.07322,2,6,7,96.2,36,77.5556,True,False,False,False,285.303,False,False,False,"InChI=1S/C15H15N3O3/c1-10-17-13(6-4-11-3-2-8-16-9-11)12(15(21)18-10)5-7-14(19)20/h2-4,6,8-9H,5,7H2,1H3,(H,19,20)(H,17,18,21)/b6-4+",JCGHXQFNJALXKC-GQCTYLIASA-N,45060553,nan
56946,Cc1cccnc1-c1nc(C)c(C)c(=O)[nH]1,1.75716,1,3,4,58.64,29,62.2997,True,False,False,False,215.256,False,False,False,"InChI=1S/C12H13N3O/c1-7-5-4-6-13-10(7)11-14-9(3)8(2)12(16)15-11/h4-6H,1-3H3,(H,14,15,16)",VODHJTPRLBNMEI-UHFFFAOYSA-N,61717582,nan
57631,Nc1nc(O)cc(-c2cccnc2)n1,0.8264,2,5,3,84.92,22,51.3402,True,False,False,False,188.19,False,False,False,"InChI=1S/C9H8N4O/c10-9-12-7(4-8(14)13-9)6-2-1-3-11-5-6/h1-5H,(H3,10,12,13,14)",NNUASXGCHDIEJA-UHFFFAOYSA-N,13550045,nan
57782,O=C1N=C(Nc2ccc(O)cc2)S/C1=C\c1ccccn1,2.8696,2,5,3,74.58,32,83.9765,True,False,False,False,297.339,False,False,False,"InChI=1S/C15H11N3O2S/c19-12-6-4-10(5-7-12)17-15-18-14(20)13(21-15)9-11-3-1-2-8-16-11/h1-9,19H,(H,17,18,20)/b13-9-",ZQKHGUIYEYMKFP-LCYFTJDESA-N,27409207,nan
57942,O=C1NC2=C(CCC2)C(c2cccnc2)N1,1.8735,2,2,1,54.02,29,59.5224,True,False,False,False,215.256,False,False,False,"InChI=1S/C12H13N3O/c16-12-14-10-5-1-4-9(10)11(15-12)8-3-2-6-13-7-8/h2-3,6-7,11H,1,4-5H2,(H2,14,15,16)",YENHDENJGWSZGE-UHFFFAOYSA-N,44717953,nan
58168,COC(=O)C(=O)c1c[nH]c2ncccc12,0.9186,1,4,3,72.05,23,52.4402,True,False,False,False,204.185,False,False,False,"InChI=1S/C10H8N2O3/c1-15-10(14)8(13)7-5-12-9-6(7)3-2-4-11-9/h2-5H,1H3,(H,11,12)",LXGPNHJNIRDJER-UHFFFAOYSA-N,4175592,nan
58193,O=C1N=C(Nc2cccc(O)c2)S/C1=C\c1cccnc1,2.8696,2,5,3,74.58,32,83.9765,True,False,False,False,297.339,False,False,False,"InChI=1S/C15H11N3O2S/c19-12-5-1-4-11(8-12)17-15-18-14(20)13(21-15)7-10-3-2-6-16-9-10/h1-9,19H,(H,17,18,20)/b13-7-",ZFWDNNOTLQJZBP-QPEQYQDCSA-N,1614016,nan
58620,Cc1cc(/C=C/c2cccnc2)nc(S)n1,2.63912,1,4,4,38.67,27,67.186,True,False,False,False,229.308,False,False,False,"InChI=1S/C12H11N3S/c1-9-7-11(15-12(16)14-9)5-4-10-3-2-6-13-8-10/h2-8H,1H3,(H,14,15,16)/b5-4+",RUVMUFZGBAPOKK-SNAWJCMRSA-N,45063603,nan
58823,O=c1cc(CCl)nc(-c2cccnc2)[nH]1,1.5707,1,3,2,58.64,23,57.6457,True,False,False,False,221.647,False,False,False,"InChI=1S/C10H8ClN3O/c11-5-8-4-9(15)14-10(13-8)7-2-1-3-12-6-7/h1-4,6H,5H2,(H,13,14,15)",KCHORMXVZKHPOX-UHFFFAOYSA-N,56686651,nan
58827,Oc1nc(-c2cccnc2)nc2ccccc12,2.3974,1,4,2,58.9,26,64.4338,True,False,False,False,223.235,False,False,False,"InChI=1S/C13H9N3O/c17-13-10-5-1-2-6-11(10)15-12(16-13)9-4-3-7-14-8-9/h1-8H,(H,15,16,17)",WXCVPMGPMMEPBB-UHFFFAOYSA-N,703784,nan
