SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY,CID
Cc1cc(C)c2c(/N=C/N(C)C)c(/C=C/C#N)sc2n1,3.6713200000000015,0,4,6,52.28,36,85.58000000000004,True,False,False,False,284.3879999999997,False,False,False,"InChI=1S/C15H16N4S/c1-10-8-11(2)18-15-13(10)14(17-9-19(3)4)12(20-15)6-5-7-16/h5-6,8-9H,1-4H3/b6-5+,17-9+",WOZKLBMYYBNGIH-ZUZMZGHOSA-N,nan
O=c1[nH]cc(/N=C/c2cccnc2)c(=O)[nH]1,0.2087999999999999,2,4,2,90.97,24,59.174400000000006,True,False,False,False,216.20000000000005,False,False,False,"InChI=1S/C10H8N4O2/c15-9-8(6-13-10(16)14-9)12-5-7-2-1-3-11-4-7/h1-6H,(H2,13,14,15,16)/b12-5+",LIYDZORDLWQLIQ-LFYBBSHMSA-N,nan
Cc1ccc(C(=O)/C=C(\O)c2ccncc2)cc1,3.171820000000001,1,3,5,50.19,31,70.35230000000003,True,False,False,False,239.2740000000001,False,False,False,"InChI=1S/C15H13NO2/c1-11-2-4-12(5-3-11)14(17)10-15(18)13-6-8-16-9-7-13/h2-10,18H,1H3/b15-10-",SKCFTXVCTQKXNV-GDNBJRDFSA-N,nan
CCOC(=O)c1ccnc(OC(F)F)c1Cl,2.513100000000001,0,4,5,48.42,24,51.83550000000001,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-2-15-8(14)5-3-4-13-7(6(5)10)16-9(11)12/h3-4,9H,2H2,1H3",UUWYSYQLQZDIQM-UHFFFAOYSA-N,nan
COC(=O)c1cncc(C(F)(F)F)c1F,2.0261,0,3,2,39.19,20,40.53650000000001,True,False,False,False,223.125,False,False,False,"InChI=1S/C8H5F4NO2/c1-15-7(14)4-2-13-3-5(6(4)9)8(10,11)12/h2-3H,1H3",ONKHGARAMQQOOJ-UHFFFAOYSA-N,nan
COC(=O)Cc1ccnc(Cl)c1OC(F)F,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-6(14)4-5-2-3-13-8(10)7(5)16-9(11)12/h2-3,9H,4H2,1H3",PDKOXLDILZQJFR-UHFFFAOYSA-N,nan
O=C(O)c1cnn2c(O)cc(-c3ccccn3)nc12,1.1950999999999998,2,7,3,100.61,27,64.84210000000002,True,False,False,False,256.22100000000006,False,False,False,"InChI=1S/C12H8N4O3/c17-10-5-9(8-3-1-2-4-13-8)15-11-7(12(18)19)6-14-16(10)11/h1-6,17H,(H,18,19)",ONAHTEFYINCECD-UHFFFAOYSA-N,nan
Clc1nc(NCc2cccnc2)cc(C2CC2)n1,3.014500000000001,1,4,4,50.7,31,70.58070000000002,True,False,False,False,260.72799999999995,False,False,False,"InChI=1S/C13H13ClN4/c14-13-17-11(10-3-4-10)6-12(18-13)16-8-9-2-1-5-15-7-9/h1-2,5-7,10H,3-4,8H2,(H,16,17,18)",MKYJRTJBHZHHLQ-UHFFFAOYSA-N,nan
COC(=O)Cc1cc(Cl)cnc1OC(F)F,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-7(14)3-5-2-6(10)4-13-8(5)16-9(11)12/h2,4,9H,3H2,1H3",FAROULFKRQEXKS-UHFFFAOYSA-N,nan
CCOC(=O)Cc1cccc(OC(F)(F)F)n1,2.0858,0,4,5,48.42,27,51.25700000000002,True,False,False,False,249.18800000000005,False,False,False,"InChI=1S/C10H10F3NO3/c1-2-16-9(15)6-7-4-3-5-8(14-7)17-10(11,12)13/h3-5H,2,6H2,1H3",VZJVWIAAHGURDU-UHFFFAOYSA-N,nan
O=[N+]([O-])c1cc[n+]([O-])c2[nH]cc([N+](=O)[O-])c12,0.6176999999999999,1,5,2,129.01000000000002,20,50.5675,True,False,False,False,224.132,False,False,False,"InChI=1S/C7H4N4O5/c12-9-2-1-4(10(13)14)6-5(11(15)16)3-8-7(6)9/h1-3,8H",YCXOEFLBTWYYSM-UHFFFAOYSA-N,nan
COC(=O)c1cc(Cl)nc(OC(F)F)c1,2.123,0,4,4,48.42,21,47.21850000000001,True,False,False,False,237.58900000000003,False,False,False,"InChI=1S/C8H6ClF2NO3/c1-14-7(13)4-2-5(9)12-6(3-4)15-8(10)11/h2-3,8H,1H3",FKSLAYMTIILYBG-UHFFFAOYSA-N,nan
CCOC(=O)c1nccc(OC(F)F)c1Cl,2.513100000000001,0,4,5,48.42,24,51.83550000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-2-15-8(14)7-6(10)5(3-4-13-7)16-9(11)12/h3-4,9H,2H2,1H3",MPWAYGSLKIBKAD-UHFFFAOYSA-N,nan
CCOC(=O)c1cncc(Cl)c1OC(F)F,2.513100000000001,0,4,5,48.42,24,51.83550000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-2-15-8(14)5-3-13-4-6(10)7(5)16-9(11)12/h3-4,9H,2H2,1H3",TWDNXAWASDYWGE-UHFFFAOYSA-N,nan
COC(=O)Cc1ncc(N)cc1C(F)(F)F,1.3981,1,4,4,65.21,25,49.3714,True,False,False,False,234.17700000000005,False,False,False,"InChI=1S/C9H9F3N2O2/c1-16-8(15)3-7-6(9(10,11)12)2-5(13)4-14-7/h2,4H,3,13H2,1H3",NPMVJBQDBRCAIX-UHFFFAOYSA-N,nan
CCOC(=O)Cc1nccc(OC(F)F)c1Cl,2.442000000000001,0,4,6,48.42,27,56.216000000000015,True,False,False,False,265.6429999999998,False,False,False,"InChI=1S/C10H10ClF2NO3/c1-2-16-8(15)5-6-9(11)7(3-4-14-6)17-10(12)13/h3-4,10H,2,5H2,1H3",NCHGQARRNIJNBP-UHFFFAOYSA-N,nan
COC(=O)Cc1c(Cl)cncc1OC(F)F,2.0519,0,4,5,48.42,24,51.59900000000002,True,False,False,False,251.61600000000004,False,False,False,"InChI=1S/C9H8ClF2NO3/c1-15-8(14)2-5-6(10)3-13-4-7(5)16-9(11)12/h3-4,9H,2H2,1H3",MFJXBMWFHIXSDZ-UHFFFAOYSA-N,nan
Cc1cc(C)c2c(n1)nn1c(S)cc(C)nc21,2.49146,1,5,4,43.08,29,69.75100000000002,True,False,False,False,244.3230000000001,False,False,False,"InChI=1S/C12H12N4S/c1-6-4-7(2)13-11-10(6)12-14-8(3)5-9(17)16(12)15-11/h4-5,17H,1-3H3",MSZPDDXWWLDAMC-UHFFFAOYSA-N,nan
CC(C)Nc1cc(Br)c(Cl)c[n+]1[O-],2.5562000000000005,1,2,4,38.97,23,56.87070000000002,True,False,False,False,265.5379999999998,False,False,False,"InChI=1S/C8H10BrClN2O/c1-5(2)11-8-3-6(9)7(10)4-12(8)13/h3-5,11H,1-2H3",OZAIFQFPHYXFLC-UHFFFAOYSA-N,nan
